Country,Year,Conditions,EF,GDP_pc,Globalisation,GDP,Freedom
Senegal,2001,939,0.765,654.8407211,48.816452,6507824767,2
Senegal,2002,939,0.764,688.1875063,49.33976,7006402592,1
Senegal,2003,939,0.762,840.3582917,51.145237,8768721956,1
Senegal,2004,939,0.761,941.8738496,53.504993,10076817278,1
Senegal,2005,939,0.759,1003.187123,54.290581,11009032665,1
Senegal,2006,939,0.758,1038.579142,54.461319,11697918803,1
Senegal,2007,939,0.756,1210.167543,56.435696,13994218939,1
Senegal,2008,939,0.755,1419.531034,57.064178,16853991177,2
Senegal,2009,939,0.753,1323.971291,57.188122,16145868285,2
Senegal,2010,939,0.752,1286.604868,57.515369,16121314671,2
Senegal,2011,939,0.75,1383.539193,58.324203,17814284622,2
Senegal,2012,939,0.748,1334.726015,59.566086,17660871726,1
Senegal,2013,939,0.747,1391.532257,59.680664,18918668644,1
Senegal,2014,939,,1417.095074,60.349854,19797254643,1
Serbia,1980,536,,,,,
Serbia,1981,536,,,,,
Serbia,1982,536,,,,,
Serbia,1983,536,,,,,
Serbia,1984,536,,,,,
Serbia,1985,536,,,,,
Serbia,1986,536,,,,,
Serbia,1987,536,,,,,
Serbia,1988,536,,,,,
Serbia,1989,536,,,,,
Serbia,1990,536,,,,,
Serbia,1991,536,0.596,,,,
Serbia,1992,536,0.583,,,,
Serbia,1993,536,0.569,,,,
Serbia,1994,536,0.554,,,,
Serbia,1995,536,0.54,2207.450598,,16832598870,
Serbia,1996,536,0.525,2864.084727,,21818007449,
Serbia,1997,536,0.51,3380.041416,,25676488000,
Serbia,1998,536,0.495,2571.17271,,19457979423,
Serbia,1999,536,0.479,2571.30404,,19388663551,
Serbia,2000,536,0.464,914.7857199,,6875845987,
Serbia,2001,536,0.448,1727.281196,,12960538724,
Serbia,2002,536,0.435,2283.846685,,17120906918,
Serbia,2003,536,0.43,3005.426352,,22482365322,
Serbia,2004,536,0.426,3502.802924,,26141968161,
Serbia,2005,536,0.422,3720.479155,,27683225959,
Serbia,2006,536,0.418,4382.617279,65.6297,32482070360,1
Serbia,2007,536,0.414,5848.476405,68.169754,43170990616,1
Serbia,2008,536,0.41,7101.040141,68.92347,52194221469,1
Serbia,2009,536,0.407,6169.114195,69.596985,45162894381,1
Serbia,2010,536,0.404,5735.422857,71.383202,41819468692,1
Serbia,2011,536,0.401,6809.159804,72.547157,49258136129,1
Serbia,2012,536,0.399,6015.945228,74.012398,43309252921,1
Serbia,2013,536,0.396,6755.073675,74.27343,48394239475,1
Serbia,2014,536,,6600.056809,75.40538,47062206678,1
Seychelles,1980,216,,2329.353358,42.395283,147357222.8,3
Seychelles,1981,216,,2419.034419,41.232758,154902869,3
Seychelles,1982,216,,2296.307729,41.504772,147912069.8,3
Seychelles,1983,216,,2280.451551,41.617172,146712850.5,3
Seychelles,1984,216,,2338.075652,41.824562,151313242,3
Seychelles,1985,216,,2588.552804,42.236179,168887539.1,3
Seychelles,1986,216,,3165.945038,40.728523,207850623.6,3
Seychelles,1987,216,,3638.988011,40.029835,249267039.8,3
Seychelles,1988,216,,4128.118232,40.707169,283828769,3
Seychelles,1989,216,,4407.20094,39.697891,304832867.4,3
Seychelles,1990,216,,5302.843727,39.393234,368584758.9,3
Seychelles,1991,216,,5314.663128,40.02467,374359556.1,3
Seychelles,1992,216,,6128.445569,39.167042,433667193.8,2
Seychelles,1993,216,,6559.129994,40.213478,473916819.5,2
Seychelles,1994,216,,6555.504407,41.761524,486451204.6,2
Seychelles,1995,216,,6748.931109,42.272064,508221508.2,2
Seychelles,1996,216,,6583.201018,44.398232,503068472.2,2
Seychelles,1997,216,,7280.989621,43.337357,562958836.5,2
Seychelles,1998,216,,7715.918147,45.393517,608369282.2,2
Seychelles,1999,216,,7747.612159,46.632404,622985493.7,2
Seychelles,2000,216,,7578.851053,49.927765,614879764.8,2
Seychelles,2001,216,,7663.13708,50.207825,622262057.2,2
Seychelles,2002,216,,8331.261997,51.912197,697518248.2,2
Seychelles,2003,216,,8524.961236,52.016911,705704816,2
Seychelles,2004,216,,10176.65871,49.853573,839319927.3,2
Seychelles,2005,216,,11092.51074,50.642624,919103254.5,2
Seychelles,2006,216,,12014.39987,52.706802,1016418229,2
Seychelles,2007,216,,12154.82994,54.254906,1033561654,2
Seychelles,2008,216,,11122.86207,57.849827,967199594,2
Seychelles,2009,216,,9706.95606,58.351486,847397850.1,2
Seychelles,2010,216,,10804.68447,57.495262,969936525.3,2
Seychelles,2011,216,,12189.09516,58.145988,1065826670,2
Seychelles,2012,216,,11998.4472,60.134418,1059498884,2
Seychelles,2013,216,,14764.93927,60.760113,1328091522,2
Seychelles,2014,216,,15188.22876,60.394283,1387581392,2
Sierra Leone,1980,851,0.799,326.8577172,25.983511,1100685845,2
Sierra Leone,1981,851,0.799,324.3513069,25.656454,1114830472,2
Sierra Leone,1982,851,0.799,369.1334188,24.682638,1295361886,2
Sierra Leone,1983,851,0.799,277.5145848,25.474798,995104305.3,2
Sierra Leone,1984,851,0.799,296.6159707,25.663723,1087471862,2
Sierra Leone,1985,851,0.799,228.5395414,26.336226,856890498.6,2
Sierra Leone,1986,851,0.8,127.5545261,29.122149,490181456.6,2
Sierra Leone,1987,851,0.8,177.6422452,29.815193,701307602.3,2
Sierra Leone,1988,851,0.8,260.1153897,26.009884,1055083945,2
Sierra Leone,1989,851,0.8,224.3178284,27.6485,932974411.9,2
Sierra Leone,1990,851,0.8,150.1934224,30.97377,649644826.8,2
Sierra Leone,1991,851,0.8,178.1524329,29.207895,779981458.9,2
Sierra Leone,1992,851,0.8,158.0814981,28.271317,679997997.6,3
Sierra Leone,1993,851,0.8,178.9729971,26.880342,768812334.8,3
Sierra Leone,1994,851,0.8,211.338564,29.189602,911915970.7,3
Sierra Leone,1995,851,0.8,201.3711228,29.434137,870758739.4,3
Sierra Leone,1996,851,0.8,216.6234189,26.918991,941742152.7,2
Sierra Leone,1997,851,0.8,193.0108126,25.678387,850218033.6,3
Sierra Leone,1998,851,0.8,151.0965629,27.22003,672375927.3,2
Sierra Leone,1999,851,0.801,149.5783419,28.367826,669384768.9,2
Sierra Leone,2000,851,0.801,138.7139416,30.167667,635874002.2,2
Sierra Leone,2001,851,0.801,224.5102243,29.06002,1090467712,2
Sierra Leone,2002,851,0.801,243.8352074,28.758402,1253340520,2
Sierra Leone,2003,851,0.801,258.9860134,30.036804,1385810072,2
Sierra Leone,2004,851,0.801,261.7839335,36.63908,1448536631,2
Sierra Leone,2005,851,0.801,290.409532,37.852467,1650494367,2
Sierra Leone,2006,851,0.801,324.472553,38.057728,1885112202,2
Sierra Leone,2007,851,0.801,363.4345232,37.93222,2158496873,2
Sierra Leone,2008,851,0.801,411.3472818,39.530994,2505458705,2
Sierra Leone,2009,851,0.801,392.0066748,38.377674,2453899847,2
Sierra Leone,2010,851,0.801,400.5200022,41.350197,2578026297,2
Sierra Leone,2011,851,0.801,445.0053621,45.679077,2942546781,2
Sierra Leone,2012,851,0.801,560.0373997,46.133526,3801862611,1
Sierra Leone,2013,851,0.801,706.452664,46.409866,4920343195,2
Sierra Leone,2014,851,,702.3353794,46.410862,5015157816,2
Slovak Republic,1980,23,,,,,
Slovak Republic,1981,23,,,,,
Slovak Republic,1982,23,,,,,
Slovak Republic,1983,23,,,,,
Slovak Republic,1984,23,,,,,
Slovak Republic,1985,23,,,,,
Slovak Republic,1986,23,,,,,
Slovak Republic,1987,23,,,,,
Slovak Republic,1988,23,,,,,
Slovak Republic,1989,23,,,,,
Slovak Republic,1990,23,,2405.53516,,12747380650,
Slovak Republic,1991,23,,2691.195652,,14272201755,
Slovak Republic,1992,23,,2920.917542,,15495514297,
Slovak Republic,1993,23,0.251,3102.296859,55.773384,16520676974,2
Slovak Republic,1994,23,0.25,3771.359516,56.968994,20162936291,1
Slovak Republic,1995,23,0.249,4819.125555,59.223049,25840146405,1
Slovak Republic,1996,23,0.249,5196.94038,60.436096,27925036755,2
Slovak Republic,1997,23,0.248,5146.671078,62.054192,27706028096,2
Slovak Republic,1998,23,0.247,5538.616465,62.686935,29856000671,1
Slovak Republic,1999,23,0.247,5645.581396,63.541191,30463670124,1
Slovak Republic,2000,23,0.246,5426.624281,66.527496,29242558797,1
Slovak Republic,2001,23,0.246,5722.168183,69.539558,30778781607,1
Slovak Republic,2002,23,0.245,6564.696314,69.525017,35297794386,1
Slovak Republic,2003,23,0.245,8731.937368,72.43071,46919965224,1
Slovak Republic,2004,23,0.244,10691.44655,77.314529,57437444469,1
Slovak Republic,2005,23,0.244,11690.11347,78.461105,62808723477,1
Slovak Republic,2006,23,0.243,13170.78498,79.441132,70767338922,1
Slovak Republic,2007,23,0.243,16106.06044,81.015335,86563986799,1
Slovak Republic,2008,23,0.243,18753.58494,80.709213,1.01E+11,1
Slovak Republic,2009,23,0.242,16597.20846,80.977432,89399303222,1
Slovak Republic,2010,23,0.242,16908.84796,80.949326,91162836320,1
Slovak Republic,2011,23,0.241,18509.74022,81.055069,99922685425,1
Slovak Republic,2012,23,0.241,17498.3539,81.072945,94623731086,1
Slovak Republic,2013,23,0.241,18276.00955,81.489044,98935222175,1
Slovak Republic,2014,23,,18719.98814,82.20591,1.01E+11,1
Soloman Islands,1980,220,0.12,782.5292902,29.302996,182852054.2,1
Soloman Islands,1981,220,0.119,801.1945583,28.298798,193750476.5,1
Soloman Islands,1982,220,0.118,770.8369348,29.131662,192901942.9,1
Soloman Islands,1983,220,0.118,699.8410852,30.087896,181220349.8,1
Soloman Islands,1984,220,0.117,677.7217019,30.718962,181570454.3,1
Soloman Islands,1985,220,0.116,597.2224541,29.865982,165524980.9,1
Soloman Islands,1986,220,0.115,515.2046667,31.679098,147620047.5,1
Soloman Islands,1987,220,0.115,524.3735314,32.185509,155128568,1
Soloman Islands,1988,220,0.114,578.419904,31.50712,176494422.1,1
Soloman Islands,1989,220,0.113,549.6008259,31.905285,172882435.8,1
Soloman Islands,1990,220,0.112,662.8527486,30.755968,214877638.4,1
Soloman Islands,1991,220,0.112,681.3442728,31.433662,227536282.6,1
Soloman Islands,1992,220,0.111,782.2683324,31.103018,269034595.8,1
Soloman Islands,1993,220,0.11,849.3684431,30.469284,300749474.5,1
Soloman Islands,1994,220,0.11,1105.147707,29.411459,402831864.9,1
Soloman Islands,1995,220,0.109,1251.217924,28.947292,469443201.5,1
Soloman Islands,1996,220,0.108,1322.510788,28.883005,510580417.2,1
Soloman Islands,1997,220,0.108,1326.180471,29.431129,526559955.9,1
Soloman Islands,1998,220,0.107,1121.132186,29.423872,457584496.2,1
Soloman Islands,1999,220,0.106,1164.11019,30.220198,488028751,1
Soloman Islands,2000,220,0.106,976.4342171,29.426521,419845231.8,2
Soloman Islands,2001,220,0.105,929.8638476,28.215515,409507389.2,2
Soloman Islands,2002,220,0.104,768.4916623,26.916262,346405301.7,2
Soloman Islands,2003,220,0.104,905.5874727,30.736004,417671431.8,2
Soloman Islands,2004,220,0.103,991.9943826,30.913483,468008069.8,2
Soloman Islands,2005,220,0.102,1145.862445,31.221165,552862587.8,2
Soloman Islands,2006,220,0.102,1250.946937,33.063953,617254747.4,2
Soloman Islands,2007,220,0.101,1377.862006,34.912132,695295347.6,2
Soloman Islands,2008,220,0.1,1504.530796,35.965359,776339395.2,2
Soloman Islands,2009,220,0.1,1526.167865,35.709385,805561762.9,2
Soloman Islands,2010,220,0.099,1661.998091,38.295494,898133796.3,2
Soloman Islands,2011,220,0.098,1921.346043,38.143703,1063889652,2
Soloman Islands,2012,220,0.098,2087.518739,37.759129,1185215902,2
Soloman Islands,2013,220,0.097,2208.095867,37.311008,1285917750,2
Soloman Islands,2014,220,,2235.747344,37.342545,1335579570,2
Somalia,1980,120,0.107,102.4388511,,603592656.8,3
Somalia,1981,120,0.11,117.7960523,,699112266.8,3
Somalia,1982,120,0.112,130.1150776,,774419569.7,3
Somalia,1983,120,0.115,119.479009,,733901365.9,3
Somalia,1984,120,0.118,123.7721366,,788307213.4,3
Somalia,1985,120,0.12,132.175026,,876404617.7,3
Somalia,1986,120,0.123,134.6613689,,930318705.3,3
Somalia,1987,120,0.126,141.0718301,23.730042,1009792724,3
Somalia,1988,120,0.129,145.0034131,24.194765,1038291284,3
Somalia,1989,120,0.132,155.271396,24.081625,1092392963,3
Somalia,1990,120,0.135,131.023239,24.472391,917044228,3
Somalia,1991,120,0.138,,25.064114,,3
Somalia,1992,120,0.141,,24.848555,,3
Somalia,1993,120,0.145,,24.415897,,3
Somalia,1994,120,0.148,,24.673729,,3
Somalia,1995,120,0.151,,24.458738,,3
Somalia,1996,120,0.155,,24.754341,,3
Somalia,1997,120,0.158,,24.639835,,3
Somalia,1998,120,0.162,,24.731586,,3
Somalia,1999,120,0.165,,24.717577,,3
Somalia,2000,120,0.169,,25.193274,,3
Somalia,2001,120,0.173,,25.787033,,3
Somalia,2002,120,0.176,,26.146826,,3
Somalia,2003,120,0.18,,26.714773,,3
Somalia,2004,120,0.184,,26.66044,,3
Somalia,2005,120,0.188,,26.655222,,3
Somalia,2006,120,0.192,,26.645649,,3
Somalia,2007,120,0.196,,25.122829,,3
Somalia,2008,120,0.2,,25.570976,,3
Somalia,2009,120,0.204,,25.444275,,3
Somalia,2010,120,0.209,,25.116611,,3
Somalia,2011,120,0.213,333.8899,25.650972,,3
Somalia,2012,120,0.217,344.1983,25.827883,,3
Somalia,2013,120,0.222,356.1179025,26.578569,4577000000,3
Somalia,2014,120,,377.5573872,28.53035,5024999992,3
South Africa,1980,11,0.857,3034.66139,36.610394,89411894561,2
South Africa,1981,11,0.857,3080.833219,36.274364,93141478235,2
South Africa,1982,11,0.857,2769.096638,36.12719,85904070614,3
South Africa,1983,11,0.857,3019.098685,36.070091,96204110959,2
South Africa,1984,11,0.857,2590.014602,36.127098,84870134619,2
South Africa,1985,11,0.857,1909.739723,36.768749,64459376104,2
South Africa,1986,11,0.857,2103.192019,36.934986,73354782109,2
South Africa,1987,11,0.857,2672.6891,35.937866,96535747615,2
South Africa,1988,11,0.857,2780.586818,35.251434,1.04E+11,2
South Africa,1989,11,0.857,2794.395679,34.946636,1.08E+11,2
South Africa,1990,11,0.857,3160.878365,35.323032,1.26E+11,2
South Africa,1991,11,0.857,3304.84633,34.640068,1.35E+11,2
South Africa,1992,11,0.857,3519.018571,34.453068,1.47E+11,2
South Africa,1993,11,0.857,3461.3784,36.314735,1.47E+11,2
South Africa,1994,11,0.857,3547.94975,39.880016,1.54E+11,1
South Africa,1995,11,0.857,3904.308092,44.76746,1.72E+11,1
South Africa,1996,11,0.857,3654.969254,45.747169,1.63E+11,1
South Africa,1997,11,0.857,3731.400789,48.821594,1.69E+11,1
South Africa,1998,11,0.857,3336.429991,50.947536,1.53E+11,1
South Africa,1999,11,0.857,3267.93061,56.015377,1.52E+11,1
South Africa,2000,11,0.857,3241.674475,59.422981,1.52E+11,1
South Africa,2001,11,0.857,2867.466168,61.302132,1.35E+11,1
South Africa,2002,11,0.857,2708.43541,62.091713,1.29E+11,1
South Africa,2003,11,0.857,4095.71023,62.960243,1.97E+11,1
South Africa,2004,11,0.857,5268.272867,63.448345,2.56E+11,1
South Africa,2005,11,0.857,5893.213024,63.82019,2.89E+11,1
South Africa,2006,11,0.856,6139.626045,64.925667,3.04E+11,1
South Africa,2007,11,0.856,6662.02969,66.730148,3.33E+11,1
South Africa,2008,11,0.856,6251.894833,67.526459,3.16E+11,1
South Africa,2009,11,0.856,6444.167068,66.368492,3.30E+11,1
South Africa,2010,11,0.856,8059.587017,67.478554,4.17E+11,1
South Africa,2011,11,0.856,8737.079774,68.585022,4.58E+11,1
South Africa,2012,11,0.856,8173.869138,69.223381,4.34E+11,1
South Africa,2013,11,0.856,7441.230854,69.717674,4.01E+11,1
South Africa,2014,11,,6965.137897,69.853271,3.81E+11,1
Sri Lanka,1980,505,0.4,267.6685772,36.993877,4024621900,1
Sri Lanka,1981,505,0.398,289.1308598,37.561192,4415844156,1
Sri Lanka,1982,505,0.395,307.6382435,38.217258,4768765017,1
Sri Lanka,1983,505,0.393,328.6506383,38.066158,5167913302,2
Sri Lanka,1984,505,0.39,378.936857,37.985683,6043474843,2
Sri Lanka,1985,505,0.388,369.581896,38.650642,5978460972,2
Sri Lanka,1986,505,0.385,390.3507114,38.672638,6405210564,2
Sri Lanka,1987,505,0.383,401.4770959,38.886871,6682167120,2
Sri Lanka,1988,505,0.38,413.4550704,38.49263,6978371581,2
Sri Lanka,1989,505,0.378,408.4508669,38.10371,6987267684,2
Sri Lanka,1990,505,0.375,463.6187388,38.193363,8032551173,2
Sri Lanka,1991,505,0.373,513.2584475,39.256863,9000362582,2
Sri Lanka,1992,505,0.37,547.0545344,41.023678,9703011636,2
Sri Lanka,1993,505,0.368,576.7798839,41.837383,10338679636,2
Sri Lanka,1994,505,0.365,647.5791564,45.464409,11717604209,2
Sri Lanka,1995,505,0.363,714.2332315,43.78352,13029697561,2
Sri Lanka,1996,505,0.36,756.6569905,43.872314,13897738375,2
Sri Lanka,1997,505,0.358,817.0644817,45.088207,15091913884,2
Sri Lanka,1998,505,0.356,850.8116039,46.641624,15794972847,2
Sri Lanka,1999,505,0.353,838.8834628,47.570885,15656327860,2
Sri Lanka,2000,505,0.351,869.696285,52.147171,16330814180,2
Sri Lanka,2001,505,0.349,832.8035723,54.20649,15749753805,2
Sri Lanka,2002,505,0.346,867.4914868,54.867638,16536535647,2
Sri Lanka,2003,505,0.344,982.195697,55.796032,18881765437,2
Sri Lanka,2004,505,0.342,1065.784437,57.807541,20662525941,2
Sri Lanka,2005,505,0.34,1248.698185,57.310204,24405791045,2
Sri Lanka,2006,505,0.338,1435.816813,59.145966,28279814925,2
Sri Lanka,2007,505,0.335,1630.388906,59.919132,32350248411,2
Sri Lanka,2008,505,0.333,2037.322103,59.147778,40713812310,2
Sri Lanka,2009,505,0.331,2090.401826,56.842438,42066217872,2
Sri Lanka,2010,505,0.329,2893.934899,57.325245,58636150710,2
Sri Lanka,2011,505,0.327,3321.484532,58.847027,67753288946,2
Sri Lanka,2012,505,0.325,3449.066903,58.88866,70447191496,2
Sri Lanka,2013,505,0.323,3740.616792,57.642368,77000596661,2
Sri Lanka,2014,505,,3971.918675,58.059162,82528526230,2
Sudan,1980,60,0.747,429.0219727,29.07107,8951800000,2
Sudan,1981,60,0.747,461.6281128,29.405748,10016500000,2
Sudan,1982,60,0.747,369.1582031,29.672295,8316000000,2
Sudan,1983,60,0.747,354.1902161,29.990967,8230153846,2
Sudan,1984,60,0.747,439.5502625,28.87492,10447615385,3
Sudan,1985,60,0.747,333.9388428,28.771441,8089391304,3
Sudan,1986,60,0.747,408.4733582,27.982206,10092200000,2
Sudan,1987,60,0.747,481.339325,28.209051,12093333333,2
Sudan,1988,60,0.747,568.7889404,28.385378,14372555556,2
Sudan,1989,60,0.747,841.9991455,31.26429,21408111111,3
Sudan,1990,60,0.747,1301.819092,30.521271,33641222222,3
Sudan,1991,60,0.747,1667.545288,29.175024,43891285714,3
Sudan,1992,60,0.747,263.0890808,30.137005,7034219713,3
Sudan,1993,60,0.747,326.7594299,28.895845,8881785938,3
Sudan,1994,60,0.747,459.4543457,28.804808,12794192334,3
Sudan,1995,60,0.747,483.6819153,29.479239,13829744879,3
Sudan,1996,60,0.747,307.8197937,30.143143,9018243044,3
Sudan,1997,60,0.747,388.8157043,29.857973,11681494637,3
Sudan,1998,60,0.747,366.1193542,31.402138,11250327988,3
Sudan,1999,60,0.747,339.2815857,33.417458,10682045258,3
Sudan,2000,60,0.747,378.1611633,35.126743,12257418326,3
Sudan,2001,60,0.747,471.3765869,36.134445,15716489370,3
Sudan,2002,60,0.747,529.4435425,36.899788,18136839087,3
Sudan,2003,60,0.747,607.0142212,38.104748,21355576673,3
Sudan,2004,60,0.746,737.1085205,38.832272,26645490675,3
Sudan,2005,60,0.746,945.6734009,39.417137,35182105414,3
Sudan,2006,60,0.746,1179.91626,40.830353,45264519503,3
Sudan,2007,60,0.746,1500.673096,40.889462,59440139775,3
Sudan,2008,60,0.746,1585.554321,40.830406,64831935604,3
Sudan,2009,60,0.746,1382.641357,40.822075,58316191440,3
Sudan,2010,60,0.746,1706.415649,41.185665,74151186600,3
Sudan,2011,60,0.746,1982.831055,41.551647,78403418360,3
Sudan,2012,60,0.746,1797.379761,41.847317,63195499524,3
Sudan,2013,60,0.746,1834.545898,43.306072,66026600235,3
Sudan,2014,60,,2075.989014,42.356564,76818327442,3
Tajikistan,1980,673,,,,,
Tajikistan,1981,673,,,,,
Tajikistan,1982,673,,,,,
Tajikistan,1983,673,,,,,
Tajikistan,1984,673,,,,,
Tajikistan,1985,673,,,,,
Tajikistan,1986,673,,,,,
Tajikistan,1987,673,,,,,
Tajikistan,1988,673,,,,,
Tajikistan,1989,673,,,,,
Tajikistan,1990,673,,485.7580213,,2631768953,
Tajikistan,1991,673,0.553,243.3271314,,1352000000,
Tajikistan,1992,673,0.545,381.2919657,24.003077,2156666667,3
Tajikistan,1993,673,0.537,287.5798132,29.863111,1644325581,3
Tajikistan,1994,673,0.529,261.6813963,31.588209,1518796992,3
Tajikistan,1995,673,0.521,208.0805555,33.041473,1231040564,3
Tajikistan,1996,673,0.512,172.9164992,34.125648,1043654822,3
Tajikistan,1997,673,0.504,150.6558312,34.273945,921572114.5,3
Tajikistan,1998,673,0.495,214.4362345,33.955605,1320242081,3
Tajikistan,1999,673,0.487,175.5543835,34.476421,1086605267,3
Tajikistan,2000,673,0.478,137.1786057,35.234486,860521119.3,3
Tajikistan,2001,673,0.469,168.6380009,35.524471,1080768907,3
Tajikistan,2002,673,0.461,186.665627,37.05788,1221120799,3
Tajikistan,2003,673,0.452,233.091549,38.86927,1555301496,3
Tajikistan,2004,673,0.444,305.2668999,38.48402,2076182461,3
Tajikistan,2005,673,0.435,333.7103692,41.379105,2312327536,3
Tajikistan,2006,673,0.426,401.0278425,43.014744,2830220713,3
Tajikistan,2007,673,0.418,517.4323674,44.981274,3719506173,3
Tajikistan,2008,673,0.409,704.6553137,49.917084,5161337336,3
Tajikistan,2009,673,0.401,666.7226317,47.77203,4979481980,3
Tajikistan,2010,673,0.392,740.2705562,49.286148,5642178580,3
Tajikistan,2011,673,0.384,837.8784661,48.943069,6522732203,3
Tajikistan,2012,673,0.376,959.361905,50.59882,7633049792,3
Tajikistan,2013,673,0.367,1038.327981,49.008137,8448469838,3
Tajikistan,2014,673,,1094.422736,49.458778,9112544556,3
Tanzania,1980,855,0.671,,34.00724,,3
Tanzania,1981,855,0.668,,33.772736,,3
Tanzania,1982,855,0.665,,33.294308,,3
Tanzania,1983,855,0.662,,34.060474,,3
Tanzania,1984,855,0.659,,35.052673,,3
Tanzania,1985,855,0.656,,35.740082,,3
Tanzania,1986,855,0.653,,35.985573,,3
Tanzania,1987,855,0.651,,34.890442,,3
Tanzania,1988,855,0.648,211.1229706,33.615181,5100405772,3
Tanzania,1989,855,0.645,178.1115417,33.42625,4420168102,3
Tanzania,1990,855,0.642,167.1445618,34.000301,4258743263,3
Tanzania,1991,855,0.64,189.5909729,34.998634,4956588279,3
Tanzania,1992,855,0.637,171.6146851,35.609856,4601413264,2
Tanzania,1993,855,0.635,153.8510132,38.43602,4257702197,3
Tanzania,1994,855,0.632,156.7895966,38.755867,4510846968,3
Tanzania,1995,855,0.63,176.9260406,42.04847,5255221425,2
Tanzania,1996,855,0.627,214.6417542,40.869263,6496195451,2
Tanzania,1997,855,0.625,248.7471619,41.237423,7683852497,2
Tanzania,1998,855,0.622,387.0186462,40.181664,12270448700,2
Tanzania,1999,855,0.62,390.4956055,41.417553,12711213451,2
Tanzania,2000,855,0.618,399.4511414,42.600899,13375976354,2
Tanzania,2001,855,0.616,394.7307739,43.916245,13581644246,2
Tanzania,2002,855,0.613,400.4275513,42.778378,14142035080,2
Tanzania,2003,855,0.611,419.7723694,44.534389,15224257698,2
Tanzania,2004,855,0.609,447.5133362,44.905762,16675948415,2
Tanzania,2005,855,0.607,480.2756348,46.674183,18399046025,2
Tanzania,2006,855,0.605,473.367981,46.837078,18649590248,2
Tanzania,2007,855,0.603,539.1223145,48.138294,21843529025,2
Tanzania,2008,855,0.6,671.5736084,48.769493,27961527623,2
Tanzania,2009,855,0.598,681.2437134,48.968319,29081826159,2
Tanzania,2010,855,0.596,730.8132935,50.155346,32014247548,2
Tanzania,2011,855,0.595,768.9334717,51.227886,34657141721,2
Tanzania,2012,855,0.593,854.5432129,51.303257,39650522646,2
Tanzania,2013,855,0.591,955.2189331,51.486881,45680532614,2
Tanzania,2014,855,,1012.766907,51.475697,49964825081,2
Thailand,1980,69,0.375,707.3683905,36.860279,32353440727,2
Thailand,1981,69,0.374,745.7335183,37.384506,34846107862,2
Thailand,1982,69,0.374,767.0762485,37.195465,36589797857,2
Thailand,1983,69,0.373,822.7318965,37.636181,40042826244,2
Thailand,1984,69,0.372,842.0699352,38.18092,41797592963,2
Thailand,1985,69,0.372,768.86528,40.311188,38900692712,2
Thailand,1986,69,0.371,836.1465897,40.724979,43096746122,2
Thailand,1987,69,0.37,962.9616494,41.686146,50535438696,2
Thailand,1988,69,0.37,1154.579398,42.186745,61667199835,2
Thailand,1989,69,0.369,1329.999118,42.552715,72250877410,1
Thailand,1990,69,0.368,1545.274687,43.743908,85343063966,1
Thailand,1991,69,0.368,1751.068309,47.340679,98234695722,2
Thailand,1992,69,0.367,1957.407581,49.926125,1.11E+11,2
Thailand,1993,69,0.366,2230.842149,51.272568,1.29E+11,2
Thailand,1994,69,0.366,2502.703873,51.462906,1.47E+11,2
Thailand,1995,69,0.365,2848.619712,53.163013,1.69E+11,2
Thailand,1996,69,0.364,3039.8901,54.747368,1.83E+11,2
Thailand,1997,69,0.363,2462.417049,57.431194,1.50E+11,2
Thailand,1998,69,0.363,1841.042377,58.967983,1.14E+11,1
Thailand,1999,69,0.362,2028.56641,59.416325,1.27E+11,1
Thailand,2000,69,0.361,2004.107209,61.890091,1.26E+11,1
Thailand,2001,69,0.361,1889.971411,63.940434,1.20E+11,1
Thailand,2002,69,0.36,2091.178076,62.98085,1.34E+11,1
Thailand,2003,69,0.359,2350.846459,62.660027,1.52E+11,1
Thailand,2004,69,0.358,2647.26172,63.831745,1.73E+11,1
Thailand,2005,69,0.358,2876.247918,64.641754,1.89E+11,2
Thailand,2006,69,0.357,3343.784451,66.469902,2.22E+11,3
Thailand,2007,69,0.356,3934.688743,66.792389,2.63E+11,2
Thailand,2008,69,0.355,4327.7976,68.009338,2.91E+11,2
Thailand,2009,69,0.355,4154.184297,67.592674,2.82E+11,2
Thailand,2010,69,0.354,4996.372886,67.810822,3.41E+11,2
Thailand,2011,69,0.353,5396.649426,69.375618,3.71E+11,2
Thailand,2012,69,0.353,5748.631241,70.945435,3.98E+11,2
Thailand,2013,69,0.352,6041.12746,70.462288,4.20E+11,2
Thailand,2014,69,,5822.383699,71.130951,4.07E+11,3
Togo,1980,575,0.881,400.410419,35.105747,1136408814,3
Togo,1981,575,0.881,328.9102542,35.266666,962347001,3
Togo,1982,575,0.88,271.7693357,36.472721,821651918.7,3
Togo,1983,575,0.88,244.9107717,36.705921,765746590.6,3
Togo,1984,575,0.88,222.1827806,37.55619,718148959.6,3
Togo,1985,575,0.879,228.4903026,38.353603,762359722.7,3
Togo,1986,575,0.879,308.4610656,37.789211,1060911735,3
Togo,1987,575,0.879,352.3624408,36.973911,1249099130,3
Togo,1988,575,0.878,377.4128043,36.263958,1378847487,3
Togo,1989,575,0.878,359.4774079,39.181496,1352949663,3
Togo,1990,575,0.878,420.1366828,38.712612,1628427515,3
Togo,1991,575,0.878,401.5572752,36.381962,1602299863,3
Togo,1992,575,0.877,412.2914804,36.214588,1692959110,3
Togo,1993,575,0.877,302.4468581,38.263863,1233496846,3
